"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","COICOP_2015","COICOP Rev. Istat","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-07","Lug-2022",10.4,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-08","Ago-2022",10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-09","Set-2022",10.6,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-10","Ott-2022",10.6,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-11","Nov-2022",10.4,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2022-12","Dic-2022",10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-01","Gen-2023",10.9,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-02","Feb-2023",8.6,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-03","Mar-2023",7.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-04","Apr-2023",6.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-05","Mag-2023",6,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-06","Giu-2023",4.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-07","Lug-2023",3.3,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-08","Ago-2023",3.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-09","Set-2023",2.5,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-10","Ott-2023",1.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-11","Nov-2023",1.3,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2023-12","Dic-2023",1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-01","Gen-2024",0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-02","Feb-2024",-0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-03","Mar-2024",0.1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-04","Apr-2024",-0.4,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-05","Mag-2024",0.6,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-06","Giu-2024",1,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-07","Lug-2024",0.9,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-08","Ago-2024",0.9,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","05"," -- mobili, articoli e servizi per la casa","2024-09","Set-2024",1.3,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-01","Gen-2018",-0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-02","Feb-2018",-0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-03","Mar-2018",-0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-04","Apr-2018",0,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-05","Mag-2018",0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-06","Giu-2018",0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-07","Lug-2018",0,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-08","Ago-2018",0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-09","Set-2018",0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-10","Ott-2018",0.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-11","Nov-2018",0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2018-12","Dic-2018",0,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-01","Gen-2019",0.4,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-02","Feb-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-03","Mar-2019",0.4,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-04","Apr-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-05","Mag-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-06","Giu-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-07","Lug-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-08","Ago-2019",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-09","Set-2019",0.6,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-10","Ott-2019",0.6,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-11","Nov-2019",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2019-12","Dic-2019",0.8,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-01","Gen-2020",0.8,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-02","Feb-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-03","Mar-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-04","Apr-2020",0.6,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-05","Mag-2020",0.6,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-06","Giu-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-07","Lug-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-08","Ago-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-09","Set-2020",0.7,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","06"," -- servizi sanitari e spese per la salute","2020-10","Ott-2020",0.8,,
